UID,ETAG,BRD,YR,SEA,LINE,STM,PEN,TRT,TB,TR,AOD,BAND,DAYBN,WNWT,WNAGE,ADG,SPWT,YRWT,DAYSH,YADG,SL,ADJ_SL,FLGR,FLWT,ADJ_FLWT,FLRATIO,MICRON,SD,CV,DIGR,H,J,F,NOBN,LBWN,SIRE,SBRD,DAM,DBRD,JUWT,JDAY,JADG,AGE,RMK,PD,GENO,DNA,M_IDX,F_IDX,BOVIS,LIB,LIBING,LIBBRDG,PD_DEC,FERT,LOT,NAX,STUDY,STUDY2,RANK,APP,MOT,RFM,ABN,WBC,SEMEN,SELL,ELG,REGNO,LY2,LY3,LY5,YRREC,DISP,DAYDIS,FLBVB,FLBVG,FLBVR,SAGE
01RA00226,K1255,64,00,1,68,06,02-,G,2,2,5.0,Y,97,108,125,0.755,205,205,67,0.339,3.5,3.9,58,10.2,11.1,0.0541,24.93,5.78,23.2,60,1,1,3,1.76,148.4,J0131,00,K7743,63,225,192,0.349,1.0,,1,JAR,JAR,100,109,N,SLI,B-,,SCT,,alt,,ADG,.,,CR,50,3,,0,S,,0,_____,5,8,8,2001,,,0.0,0.0,0.0,
01RA00227,K1265,64,00,1,68,06,03-,G,2,2,2.0,Y,98,94,124,0.651,200,200,67,0.371,3.5,3.9,56,8.8,9.6,0.048,26.5,5.3,20.0,56,1,1,3+,1.8,142.6,J0143,00,K0174,64,227,192,0.397,1.0,,1,JAR,JAR,105,101,N,S0,B-,,SCT,,,,ADG,.,,CL,50,3,,0,S,,0,_____,2,3,3,2001,,,0.0,0.0,0.0,
01RA00228,K1269,64,00,1,68,06,05-,G,2,2,2.0,Y,98,100,124,0.71,200,200,67,0.35,3.1,3.5,58,10.0,10.9,0.0545,25.65,5.76,22.5,58,1,1,3,1.8,145.3,K0116,64,K0123,64,216,192,0.346,1.0,,2,ADG,,98,104,N,S1,A,,,,111,,.,.,,,,,,,, 3,0,_____,2,3,3,2001,92,0920,0.0,0.0,0.0,
01RA00229,K1288,64,00,1,00,05,e11,H,1,1,1.0,Y,99,105,122,0.75,193,193,67,0.307,2.8,3.1,58,8.0,8.7,0.0451,0.0,0.0,0.0,0,1,1,3,1.74,132.9,K9992,63,K0831,64,217,192,0.333,1.0,,1,CLP,CC,,,N,S1,A,STUD,,,53,CC2,CLPG,.,,CR,35,2,,5,S,,0,_____,1,1,1,2001,,,0.0,0.0,0.0,
01RA00230,K1297,64,00,1,00,05,53,H,1,1,4.0,Y,100,93,121,0.65,185,185,67,0.321,2.8,3.2,58,7.4,8.1,0.0438,0.0,0.0,0.0,0,2,1,4,1.6,98.1,K8762,63,K8822,63,198,192,0.313,1.0,,1,CLP,CC,,,N,D3,DUD,,SCT,,,CC1,CLPG,.,,CR,65,3,,0,E,,0,_____,4,6,4,2001,,,0.0,0.0,0.0,
01RA00231,K1301,64,00,1,68,06,03-,G,3,2,5.0,Y,100,92,121,0.654,183,183,67,0.317,3.3,3.7,58,8.0,8.8,0.0481,25.74,5.36,20.8,58,3,1,3,2.09,154.0,J0143,00,K7908,63,199,192,0.318,1.0,"X,BAD FR.LEGS",3,JAR,JAR,90,95,,NT,?,,,,X,,X,.,,,,,,,,,0,_____,5,11,9,2001,93,0824,0.0,0.0,0.0,
01RA00232,K1318,64,00,1,68,06,03-,G,2,1,7.0,Y,100,113,121,0.831,194,194,67,0.282,3.1,3.5,60,8.2,9.0,0.0464,24.06,4.55,18.9,60,2,1,3,1.78,137.5,J0143,00,K6904,63,206,192,0.277,1.0,,2,JAR,JAR,89,96,N,S1,A,,,,107,,.,.,,,,,,,, 3,0,_____,7,12,10,2001,92,0920,0.0,0.0,0.0,
01RA00233,K1335,64,00,1,00,05,52,H,2,1,6.0,Y,101,92,120,0.663,163,163,67,0.247,2.6,2.9,60,5.4,5.9,0.0362,0.0,0.0,0.0,0,2,1,3+,1.55,105.1,K9738,63,K7702,63,174,192,0.244,1.0,RCVR<,1,CLP,CN,,,N,D3,DUD,,SCT,,alt,CN4,CLPG,.,,CR,45,3,,0,S,,0,_____,6,8,6,2001,,,0.0,0.0,0.0,
01RA00234,K1340,64,00,1,68,06,06-,G,2,2,6.0,Y,101,109,120,0.811,189,189,67,0.279,3.3,3.7,60,10.0,11.0,0.0582,24.0,4.37,18.2,60,1,1,3+,1.85,160.1,K0429,64,K7387,63,,,0.0,1.0,WOLF KILL,6,ADG,,,,,,,,,,,,.,.,,,,,,,,,0,_____,6,11,11,2001,13,0612,0.0,0.0,0.0,
01RA00235,K1353,64,00,1,68,06,02-,G,2,2,2.0,Y,102,94,119,0.677,210,210,67,0.404,2.5,2.8,58,9.2,10.1,0.0481,27.72,5.43,19.6,56,1,1,3+,1.63,128.0,J0131,00,K0405,64,220,192,0.375,1.0,,1,JAR,JAR,102,93,N,D3,DUD,,SCT,,alt,,ADG,.,,CR,50,2,,0,S,,0,_____,1,2,2,2001,,,0.0,0.0,0.0,
01RA00236,K1363,64,00,1,00,05,52,H,3,2,4.0,Y,102,93,119,0.681,184,184,67,0.317,2.8,3.2,62,8.0,8.8,0.0478,0.0,0.0,0.0,0,2,1,3,1.73,135.7,K9738,63,K9084,63,201,192,0.321,1.0,RCVR<,1,CLP,CC,,,N,D3,DUD,,SCT,,alt,CC1,CLPG,.,,M,40,2,,15,Q,,0,_____,4,7,6,2001,,,0.0,0.0,0.0,
01RA00237,K1371,64,00,1,00,05,51,H,2,2,2.0,Y,102,97,119,0.718,177,177,67,0.279,3.1,3.5,58,6.8,7.5,0.0424,0.0,0.0,0.0,0,1,1,3+,1.8,141.9,K9286,63,K0448,64,202,192,0.313,1.0,"X,SEMEN",1,CLP,CC,,,N,D3,DUD,,,,X,CC1,CLPG,X,,CL,25,2,,25,X,,0,_____,2,3,3,2001,93,1109,0.0,0.0,0.0,
01RA00238,K1374,64,00,1,68,06,01-,G,3,2,2.0,Y,102,95,119,0.703,198,198,67,0.359,3.5,4.0,56,9.6,10.6,0.0535,26.7,5.6,21.0,56,2,1,3-,1.8,126.6,J0093,00,K0316,64,222,192,0.378,1.0,"X,CR.LEGS11/6",1,JAR,JAR,104,106,N,S2,AA,,,,alt,,ADG,.,,CR,50,3,,0,S,,0,_____,1,3,2,2001,,,0.0,0.0,0.0,
01RA00239,K1384,64,00,1,68,06,02-,G,2,1,4.0,Y,103,109,118,0.819,207,207,67,0.341,2.8,3.2,56,8.8,9.7,0.0469,25.63,4.89,19.1,58,1,1,3+,1.6,116.1,J0131,00,K8808,63,225,192,0.345,1.0,,2,JAR,JAR,102,96,N,SP,A,,,,115,,.,.,,,,,,,, 3,0,_____,4,6,5,2001,92,0920,0.0,0.0,0.0,
01RA00240,K1389,64,00,1,68,06,04-,G,2,2,6.0,Y,103,88,118,0.625,180,180,67,0.321,2.8,3.2,58,6.8,7.5,0.0417,23.52,6.25,26.6,60,1,1,3,1.75,143.2,K9884,63,K7529,63,204,192,0.345,1.0,"Q, WBC",3,ADG,,94,87,N,S2,AA,,SCT,,LIB,,LIB,.,,CL,45,3,,15,Q,,0,_____,5,10,10,2001,,,0.0,0.0,0.0,
01RA00241,K1400,64,00,1,68,06,04-,G,2,2,5.0,Y,103,84,118,0.592,200,200,67,0.404,3.7,4.2,54,11.2,12.4,0.062,27.03,5.77,21.4,56,1,1,2-,1.87,164.9,K9884,63,K8064,63,200,192,0.345,1.0,NICE melw165,3,ADG,,93,117,N,D4,DUD,,SCT,,LIB,,LIB,.,,CR,50,3,,0,S,,0,_____,5,9,9,2001,,,0.0,0.0,0.0,
01RA00242,K1401,64,00,1,68,06,04-,G,2,2,5.0,Y,103,103,118,0.743,211,211,67,0.376,2.9,3.3,60,9.2,10.2,0.0483,24.54,5.04,20.5,60,1,1,2-,1.87,164.9,K9884,63,K8064,63,229,192,0.375,1.0,NICE,1,ADG,,105,100,N,D3,DUD,,SCT,,alt,,ADG,.,,CR,60,3,,0,S,,0,_____,5,9,9,2001,,,0.0,0.0,0.0,
01RA00243,K1403,64,00,1,68,06,05-,G,2,2,5.0,Y,103,105,118,0.761,200,200,67,0.331,3.1,3.5,58,8.4,9.3,0.0465,22.59,4.94,21.9,62,1,1,3,1.65,133.7,K0116,64,K8078,63,224,192,0.354,1.0,RUGGED,1,ADG,,101,99,N,S3,AA,STUD,,,08,,ADG,.,,CR,60,3,,0,S,,0,_____,4,7,6,2001,,,0.0,0.0,0.0,
01RA00244,K1406,64,00,1,68,06,03-,G,2,2,5.0,Y,103,100,118,0.742,216,216,67,0.404,3.3,3.8,56,11.0,12.2,0.0565,27.7,6.5,23.5,56,1,1,3,1.31,105.2,J0143,00,K8328,63,236,192,0.405,1.0,MAGGOTS,1,JAR,JAR,111,112,N,,,,,,,,ADG,.,,,,,,,,,0,_____,3,4,4,2001,30,0822,0.0,0.0,0.0,
01RA00245,K1411,64,00,1,00,05,52,H,2,2,4.0,Y,104,104,118,0.774,202,202,67,0.343,2.8,3.2,58,8.2,9.1,0.045,0.0,0.0,0.0,0,2,1,3+,1.48,118.8,K9738,63,K9032,63,223,192,0.355,1.0,,1,CLP,CC,,,N,D3,DUD,,SCT,,,CC2,CLPG,.,,CR,60,3,,0,S,,0,_____,3,5,5,2001,,,0.0,0.0,0.0,
01RA00246,K1413,64,00,1,00,05,52,H,2,2,2.0,Y,104,90,118,0.661,186,186,67,0.336,3.0,3.4,60,8.6,9.5,0.0511,0.0,0.0,0.0,0,1,1,3,1.8,132.7,K9738,63,K0441,64,205,192,0.343,1.0,"X,BAD LF LEG",3,CLP,CC,,,,NT,?,,,,X,CC1,X,.,,,,,,,,,0,_____,2,3,3,2001,93,0824,0.0,0.0,0.0,
01RA00247,K1438,64,00,1,68,06,06-,G,2,2,2.0,Y,105,90,117,0.647,205,205,67,0.402,3.2,3.7,58,9.4,10.5,0.0512,24.47,4.5,18.4,60,1,1,2-,1.8,146.3,K0429,64,K0383,64,222,192,0.394,1.0,"RCVR<, D3w",1,ADG,,105,105,N,D3w,B+,,,,alt,,ADG,.,,CR,60,3,,0,S,,0,_____,2,3,3,2001,,,0.0,0.0,0.0,
01RA00248,K1443,64,00,1,68,06,02-,G,2,2,7.0,Y,105,91,117,0.657,200,200,67,0.381,2.9,3.3,56,9.2,10.2,0.051,27.06,5.25,19.4,56,1,1,3+,1.87,148.1,J0131,00,K6679,63,213,192,0.364,1.0,"X, L.CRYPTO.",3,JAR,JAR,99,98,,NT,?,,,,X,,X,.,,,,,,,,,0,_____,7,13,12,2001,93,0824,0.0,0.0,0.0,
01RA00249,K1450,64,00,1,68,06,02-,G,2,2,6.0,Y,105,89,117,0.634,204,204,67,0.402,2.9,3.3,60,9.2,10.2,0.05,24.01,5.0,20.8,60,1,1,3,1.75,141.8,J0131,00,K7131,63,233,192,0.43,1.0,NICE,1,JAR,JAR,111,101,N,S3,AA,STUD,,,04,,ADG,.,,CL,60,3,,0,S,,0,_____,6,10,9,2001,,,0.0,0.0,0.0,
01RA00250,K1461,64,00,1,68,06,01-,G,1,2,5.0,Y,106,112,115,0.85,207,207,67,0.331,3.1,3.6,60,7.2,8.0,0.0386,22.74,4.51,19.8,62,1,1,4+,1.76,142.5,J0093,00,K7755,63,234,192,0.363,1.0,,1,JAR,JAR,107,93,N,S4,AAA,STUD,,,e.8,,ADG,.,,CL,50,3,,0,S,,0,_____,4,8,8,2001,,,0.0,0.0,0.0,
01RA00251,K1462,64,00,1,68,06,06-,G,1,1,5.0,Y,106,106,116,0.782,216,216,67,0.385,3.9,4.5,54,13.6,15.2,0.0704,28.62,6.25,21.8,54,2,1,3,1.65,134.8,K0429,64,K8089,63,227,192,0.361,1.0,"RCVR,S3?,Nov6",1,ADG,,104,133,N,S3,AA,STUD,,,e.9,,ADG,.,,CR,60,3,,2,S,,0,_____,5,7,7,2001,,,0.0,0.0,0.0,
01RA00252,K1468,64,00,1,68,06,02-,G,1,1,2.0,Y,106,104,116,0.763,198,198,67,0.329,3.1,3.6,58,10.8,12.1,0.0611,26.56,5.32,20.0,56,1,1,3,1.63,125.0,J0131,00,K0458,64,219,192,0.343,1.0,JUMPER,2,JAR,JAR,99,111,N,D4,DUD,,SCT,,DUD,,.,.,,CL,55,3,,0,S, 3,0,_____,2,2,2,2001,,,0.0,0.0,0.0,
01RA00253,K9302,63,97,1,00,05,51,H,3,2,7.0,M,92,87,126,0.619,222,141,67,0.184,3.7,3.7,58,10.6,10.6,0.0477,0.0,0.0,0.0,0,2,1,3+,1.71,146.1,K8349,63,S3558,10,228,192,0.228,4.0,,1,CLP,CN,,,N,S5,AAA,,,,,CN3,CLPG,.,,CL,55,3,,10,S,,0,_____,7,12,12,2001,,,0.0,0.0,0.0,-0.3318
01RA00254,K9360,63,97,1,00,91,53,D,1,1,6.0,M,93,120,125,0.844,245,170,67,0.171,0.0,0.0,54,7.8,7.8,0.0318,0.0,0.0,0.0,0,,1,,1.25,95.0, 0002,00,K7024,63,249,192,0.142,4.0,"X,BAD FEET",1,DXC,DXC,,,N,S4,AAA,STUD,,100.0,X,,DXC,X,,CR,45,3,,0,S,,0,_____,4,5,5,2001,93,1109,0.0,0.0,0.0,
01RA00255,K9368,63,97,1,00,91,53,D,2,2,7.0,M,93,110,125,0.774,237,176,67,0.225,0.0,0.0,54,6.2,6.2,0.0262,0.0,0.0,0.0,0,,1,,1.9,152.5, 0073,00,K5972,63,243,192,0.237,4.0,"RAM, WHITE",1,DXC,DXC,,,N,S2,AA,,,,e74al,,DXC,X,,CR,60,3,,0,S,,0,_____,7,14,13,2001,93,1109,0.0,0.0,0.0,
01RA00256,K9434,63,97,1,00,91,53,D,2,2,7.0,M,94,96,125,0.663,259,146,67,0.171,0.0,0.0,60,8.0,8.0,0.0309,0.0,0.0,0.0,0,,1,,1.78,143.3, 0002,00,K6658,63,283,192,0.193,4.0,"RAM, WHITE",1,DXC,DXC,,,N,S3,AA,STUD,,73.0,e74,,DXC,.,,CL,60,3,,0,S,,0,_____,7,12,11,2001,,,0.0,0.0,0.0,
01RA00257,K9488,63,97,1,00,91,52,D,1,1,7.0,M,95,115,123,0.801,230,175,67,0.205,0.0,0.0,54,6.2,6.2,0.027,0.0,0.0,0.0,0,,1,,1.54,98.4, 0002,00,K5971,63,246,192,0.228,4.0,KEMPY (msu),3,DXC,DXC,,,,S2,AA,,,,,,X,DXC,,,,,,,,,0,_____,7,10,9,2001,93,0824,0.0,0.0,0.0,
01RA00258,K9603,63,97,1,00,05,51,H,2,2,3.0,M,98,90,121,0.632,228,136,67,0.158,3.9,3.9,60,13.2,13.2,0.0579,0.0,0.0,0.0,0,1,1,3+,1.78,138.5,K8349,63,K8157,63,233,192,0.202,4.0,SM.TS+AB.BRIS,3,CLP,CC,,,,S2,AA,,,77.0,,CC1,X,.,,,,,,,,,0,_____,3,5,5,2001,93,0824,0.0,0.0,0.0,
01RA00259,K9643,63,97,1,00,05,51,H,2,2,5.0,M,100,88,119,0.624,217,159,67,0.243,3.6,3.6,60,12.2,12.2,0.0562,0.0,0.0,0.0,0,3,1,3,1.6,118.0,K8349,63,S5566,10,236,192,0.261,4.0,"homozyg,FAHMY",1,CLP,CC,,,N,NT,B+,,,,,CC1,CLPG,.,,CR,55,3,,0,S,,0,_____,4,8,7,2001,,,0.0,0.0,0.0,0.0453
01RA00260,K9688,63,97,1,00,05,51,H,2,2,7.0,M,102,86,117,0.658,217,148,67,0.212,3.2,3.2,60,9.4,9.4,0.0433,0.0,0.0,0.0,0,1,1,3,1.78,136.7,K8349,63,K6788,63,218,192,0.228,4.0,"ENTR,homozyg,",1,CLP,CC,,,N,S4,AAA,,,,X,CC1,CLPG,X,,CR,30,2,,25,X,,0,_____,6,12,11,2001,93,1109,0.0,0.0,0.0,
01RA00261,K9738,63,97,1,00,05,51,H,2,2,7.0,M,105,63,113,0.446,232,166,67,0.352,3.1,3.1,62,12.4,12.4,0.0534,0.0,0.0,0.0,0,2,1,3+,1.71,124.0,K8349,63,S3647,10,247,192,0.355,4.0,"NICE,homozyg,",1,CLP,CC,,,N,S4,AAA,STUD,,91.0,ealt,CC1,CLPG,.,,CR,60,3,,0,S,,0,_____,7,12,9,2001,,,0.0,0.0,0.0,-0.1842
01RA00262,K9991,63,97,1,00,05,e22,H,1,1,4.0,M,120,69,99,0.565,227,103,67,0.116,3.6,3.6,54,12.2,12.2,0.0537,0.0,0.0,0.0,0,3,1,3-,1.6,126.4,K7838,63,K8912,63,236,192,0.151,4.0,"CC,homozygous",1,CLP,CC,,,N,S0,B,,,,53alt,CC1,CLPG,.,,CL,40,2,,0,S,,0,_____,4,6,6,2001,,,0.0,0.0,0.0,
01RA00263,K9992,63,97,1,00,05,e22,H,1,1,3.0,M,120,68,99,0.54,262,138,67,0.24,3.0,3.0,58,11.8,11.8,0.045,0.0,0.0,0.0,0,2,2,3,1.53,121.5,K7838,63,K9077,63,261,192,0.267,4.0,"CC,homozygous",1,CLP,CC,,,N,S5,AAA,STUD,,89.0,51alt,CC1,CLPG,.,,CR,65,3,,0,E,,0,_____,3,4,4,2001,,,0.0,0.0,0.0,
01RA00264,R0012,11,99,1,11,07,12,R,2,2,7.0,M,90,93,131,0.617,204,142,67,0.171,0.0,0.0,62,10.0,10.0,0.049,0.0,0.0,0.0,0,.,1,.,1.91,143.1,S7874,10,S2934,10,212,192,0.231,2.0,DUD,V,LWW,,,,N,S0,B,,ORE,,DUD,,SPAR,HOMO,26,,,,,,,,0,_____,7,14,14,2001,,,0.0,0.0,0.0,0.234
01RA00265,R0026,11,99,1,12,07,82,C,2,2,6.0,M,90,87,131,0.57,194,166,67,0.275,3.6,3.6,58,12.4,12.4,0.0639,26.63,5.67,21.3,56,2,1,3-,1.8,125.8,S7777,10,S4640,10,220,192,0.306,2.0,DUD >works,3,CTL,,103,96,,D4w,DUD,,,,DUDw,,X,.,,,,,,,,,0,_____,6,11,11,2001,93,0824,0.0,0.0,0.0,-0.3554
01RA00266,R0029,11,99,1,11,07,13,R,2,2,3.0,M,90,92,131,0.605,212,169,67,0.268,3.1,3.1,62,12.6,12.6,0.0594,22.43,3.88,17.3,62,1,1,3+,1.88,132.6,S7808,10,S8194,10,227,192,0.282,2.0,,2,LWW,,104,95,N,S3,AA,STUD,,97.0,154,,.,.,,,,,,,, 8,0,_____,3,5,5,2001,92,0920,0.0,0.0,0.0,0.078
01RA00267,R0044,11,99,1,10,07,22,M,2,2,3.0,M,91,95,130,0.629,257,196,67,0.352,3.2,3.2,62,15.2,15.2,0.0591,23.86,4.17,17.5,60,2,1,3,1.87,140.2,S8152,10,S8438,10,264,192,0.38,2.0,DUD >works,1,IDX,,115,105,N,D3w,DUD,STUD,,97.0,,C,IDX1,.,,CR,40,3,,10,S,,0,_____,3,5,5,2001,,,0.0,0.0,0.0,0.1694
01RA00268,R0047,11,99,1,13,43,33,F,2,1,4.0,M,91,106,130,0.723,219,169,67,0.22,3.9,3.9,64,13.6,13.6,0.0621,21.84,3.58,16.4,64,1,1,2-,1.95,130.2,S8098,10,S6815,10,235,192,0.217,2.0,,2,FW,,104,107,N,S1,A,STUD,,89.0,166,,.,.,,,,,,,,10,0,_____,4,8,7,2001,92,0920,0.0,0.0,0.0,0.0327
01RA00269,R0053,11,99,1,10,07,23,M,3,2,4.0,M,91,91,130,0.631,220,183,67,0.321,0.0,0.0,64,11.2,11.2,0.0509,0.0,0.0,0.0,0,.,1,.,2.1,128.7,S8043,10,S7304,10,244,192,0.326,2.0,DUD,V,IDX,,,,N,D3,DUD,,ORE,,DUD,,P 17,HOMO,8,,,,,,,,0,_____,4,9,6,2001,,,0.0,0.0,0.0,0.0678
01RA00270,R0060,11,99,1,12,43,83,C,2,2,5.0,M,91,93,130,0.619,214,175,67,0.286,3.2,3.2,64,14.6,14.6,0.0682,21.98,4.66,21.2,64,7,1,5,1.63,118.7,S8059,10,S6058,10,248,192,0.303,2.0,"H7, F5",2,CTL,,101,104,N,S3,AA,STUD,,100.0,169,,.,.,,,,,,,,10,0,_____,4,7,7,2001,92,0920,0.0,0.0,0.0,0.0623
01RA00271,R0082,11,99,1,12,07,86,C,2,1,3.0,M,91,105,130,0.726,220,168,67,0.22,3.3,3.3,60,12.6,12.6,0.0573,24.94,4.47,17.9,60,3,1,3+,2.02,108.9,S7896,10,S7783,10,201,192,0.282,2.0,"X, LF HOOF, X",3,CTL,,93,95,,D3w,DUD,STUD,,100.0,,,X,.,,,,,,,,,0,_____,3,6,3,2001,93,0824,0.0,0.0,0.0,0.2674
01RA00272,R0118,11,99,1,12,07,80,C,2,2,5.0,M,92,93,129,0.624,220,169,67,0.265,3.4,3.4,64,11.2,11.2,0.0509,21.99,3.79,17.2,64,2,1,3+,1.75,128.6,S8046,10,S5674,10,234,192,0.303,2.0,DUD >works,1,CTL,,101,93,N,D3w,DUD,STUD,,100.0,23,C,SAGE,.,,CR,65,4,,0,E,,0,_____,4,8,8,2001,,,0.0,0.0,0.0,0.618
01RA00273,R0127,11,99,1,13,43,31,F,1,1,3.0,M,92,99,129,0.677,225,184,67,0.296,3.7,3.7,64,11.6,11.6,0.0516,20.8,3.39,16.3,64,3,1,2-,1.72,114.9,S7842,10,S8131,10,227,192,0.288,2.0,,2,FW,,96,98,N,S4,AAA,STUD,,89.0,171,,.,.,,,,,,,,10,0,_____,3,4,4,2001,92,0920,0.0,0.0,0.0,-0.0921
01RA00274,R0150,11,99,1,10,07,24,M,2,2,4.0,M,92,89,129,0.608,228,176,67,0.303,3.0,3.0,64,12.6,12.6,0.0553,21.92,3.36,15.3,64,1,1,3,1.83,135.3,S7990,10,S7546,10,248,192,0.338,2.0,DUD >works,2,IDX,,107,95,N,S1,A,,,,148,,.,.,,,,,,,, 8,0,_____,4,7,7,2001,92,0920,0.0,0.0,0.0,0.1369
01RA00275,R0248,11,99,1,11,43,11,R,2,1,6.0,M,94,98,127,0.666,223,169,67,0.247,3.3,3.3,60,10.6,10.6,0.0475,23.67,3.99,16.9,60,1,1,2-,1.7,117.5,S8224,10,S4478,10,229,192,0.264,2.0,,3,LWW,,93,88,,S1,A,,,74.0,,,X,.,,,,,,,,,0,_____,5,10,9,2001,93,0824,0.0,0.0,0.0,0.309
01RA00276,R0304,11,99,1,12,07,90,C,1,1,3.0,M,96,108,127,0.748,220,168,67,0.211,3.1,3.1,64,12.0,12.0,0.0545,21.27,3.63,17.1,64,1,1,4,1.59,115.8,S8595,10,S8548,10,199,192,0.251,2.0,"J4, DUD works",3,CTL,,94,94,,D3w,DUD,STUD,,91.0,,,X,.,,,,,,,,,0,_____,2,3,3,2001,93,0824,0.0,0.0,0.0,-0.0047
01RA00277,R0305,11,99,1,13,07,31,F,2,2,6.0,M,96,94,127,0.64,200,149,67,0.193,4.5,4.5,64,15.2,15.2,0.076,21.17,4.0,18.9,64,2,1,5+,1.8,141.0,S7842,10,S4754,10,209,192,0.245,2.0,F5+ DUD>works,1,FW,,115,119,N,D3,DUD,STUD,,,37,C,SAGE,FW1,,CR,60,3,,0,S,,0,_____,6,11,11,2001,,,0.0,0.0,0.0,-0.3051
01RA00278,R0313,11,99,1,13,07,34,F,3,2,5.0,M,96,97,127,0.677,212,163,67,0.232,3.9,3.9,62,11.4,11.4,0.0538,20.63,3.99,19.3,64,2,1,3+,1.75,119.0,S8008,10,S5827,10,225,192,0.245,2.0,DUD >works,3,FW,,96,99,,D4w,DUD,,,,DUDw,,X,.,,,,,,,,,0,_____,4,8,7,2001,93,0824,0.0,0.0,0.0,-0.3556
01RA00279,R0339,11,99,1,10,43,22,M,2,2,5.0,M,96,100,127,0.677,205,142,67,0.147,0.0,0.0,62,12.4,12.4,0.0605,0.0,0.0,0.0,0,.,1,.,1.74,131.2,S8152,10,S5746,10,227,192,0.206,2.0,DUD,V,IDX,,,,N,D4,DUD,,ORE,,DUD,,P 30,DUD,7,,,,,,,,0,_____,5,8,9,2001,,,0.0,0.0,0.0,-0.2027
01RA00280,R0352,11,99,1,10,07,24,M,2,1,5.0,M,96,113,127,0.789,237,197,67,0.295,4.0,4.0,62,13.0,13.0,0.0549,23.12,3.42,14.8,62,3,1,2-,1.86,120.0,S7990,10,S6208,10,258,192,0.325,2.0,DUD >works,1,IDX,,102,104,N,D3w,DUD,,,,25alt,C,SAGE,IDX2,,CR,65,4,,0,E,,0,_____,5,9,7,2001,,,0.0,0.0,0.0,0.3804
01RA00281,R0355,11,99,1,10,43,22,M,2,2,4.0,M,96,97,127,0.662,221,174,67,0.27,3.3,3.3,60,13.6,13.6,0.0615,24.54,4.1,16.7,60,2,1,3,1.83,120.0,S8152,10,S7258,10,230,192,0.278,2.0,,2,IDX,,100,99,N,S2,AA,,,,168,,.,.,,,,,,,,10,0,_____,4,7,6,2001,92,0920,0.0,0.0,0.0,-0.0054
01RA00282,R0375,11,99,1,11,07,11,R,2,2,3.0,M,97,77,126,0.531,206,146,67,0.242,3.1,3.1,62,10.0,10.0,0.0485,22.17,5.07,22.9,62,1,1,3-,1.88,129.0,S8224,10,S8180,10,213,192,0.266,2.0,DUD >works,3,LWW,,98,86,,D3w,DUD,,,,DUDw,,X,.,,,,,,,,,0,_____,3,5,5,2001,93,0824,0.0,0.0,0.0,0.1247
01RA00283,R0391,11,99,1,13,43,33,F,1,1,3.0,M,97,115,126,0.801,216,170,67,0.193,2.9,2.9,64,13.6,13.6,0.063,21.01,4.0,19.0,64,2,1,3+,1.44,100.2,S8098,10,S7790,10,223,192,0.218,2.0,"NICE,DUDworks",3,FW,,87,99,,D3w,DUD,,,,DUDw,,X,.,,,,,,,,,0,_____,2,2,2,2001,93,0824,0.0,0.0,0.0,0.032
01RA00284,R0402,11,99,1,12,07,88,C,3,2,6.0,M,97,85,126,0.595,194,138,67,0.186,3.3,3.3,62,12.6,12.6,0.0649,23.1,4.21,18.2,62,1,1,3-,2.27,134.4,S8622,10,S3848,10,182,192,0.254,2.0,,1,CTL,,104,96,N,S1,A,STUD,,100.0,35,C,SAGE,.,,CR,75,4,,0,E,,0,_____,6,15,11,2001,,,0.0,0.0,0.0,-0.356
01RA00285,R0410,11,99,1,12,43,87,C,2,2,3.0,M,97,84,126,0.588,175,138,67,0.189,0.0,0.0,60,9.8,9.8,0.056,0.0,0.0,0.0,0,.,1,.,1.87,122.6,S8268,10,S7840,10,200,192,0.242,2.0,"DUD, D6",V,CTL,,,,N,D4,DUD,,,0.0,X,,HOMO,X,45,,,,,0,X,,0,_____,3,5,5,2001,93,1109,0.0,0.0,0.0,0.5374
01RA00286,R0413,11,99,1,11,07,12,R,2,2,3.0,M,97,84,126,0.565,199,153,67,0.242,0.0,0.0,60,10.8,10.8,0.0543,0.0,0.0,0.0,0,.,1,.,1.88,138.2,S7874,10,S7956,10,212,192,0.287,2.0,"DUD, JUMPER",V,LWW,,,,N,D4,DUD,,ORE,,DUD,,P 29,DUD,2,,,,,,,,0,_____,3,5,5,2001,,,0.0,0.0,0.0,0.2213
01RA00287,R0414,11,99,1,11,07,12,R,2,2,3.0,M,97,92,126,0.638,198,144,67,0.182,3.6,3.6,62,13.2,13.2,0.0667,23.49,5.03,21.4,62,1,1,3,1.88,138.2,S7874,10,S7956,10,214,192,0.233,2.0,"DUD, INJURED",2,LWW,,107,101,N,D4,DUD,,SCT,,DUD,,.,.,,CR,80,4,,0,E, 8,0,_____,3,5,5,2001,,,0.0,0.0,0.0,0.2213
01RA00288,R0469,11,99,1,10,07,21,M,2,2,5.0,M,98,99,125,0.69,206,139,67,0.14,3.1,3.1,64,12.2,12.2,0.0592,20.06,4.04,20.1,70,1,1,3+,2.08,141.7,S8451,10,S6110,10,232,192,0.233,2.0,DUD,3,IDX,,106,96,,D3,DUD,,,,,,X,.,,,,,,,,,0,_____,5,11,10,2001,93,0824,0.0,0.0,0.0,-0.084
